timestamp,O,H,L,C,V,R,TR,LR,PTR,PLR,condition
2023-06-04,0.07267200201749802,0.07325000315904617,0.07246600091457367,0.0724710002541542,135558595,0.0007840022444725037,0.0007790029048919678,4.999339580535889e-06,99.362330960685,0.6376690393150047,crash
2023-06-22,0.06569600105285645,0.06900600343942642,0.06554999947547913,0.06564299762248993,406178282,0.003456003963947296,0.003363005816936493,9.299814701080322e-05,97.30908448077749,2.690915519222519,crash
2023-07-06,0.06702499836683273,0.06847599893808365,0.06500499695539474,0.06502600014209747,281014235,0.003471001982688904,0.0034499987959861755,2.100318670272827e-05,99.39489557172601,0.605104428273982,crash
2023-07-16,0.07192900031805038,0.07213500142097473,0.06939899921417236,0.06955400109291077,389882289,0.002736002206802368,0.002581000328063965,0.00015500187873840332,94.33473122378956,5.665268776210446,crash
2023-08-02,0.07803799957036972,0.0781949982047081,0.07410000264644623,0.07421299815177917,364508311,0.004094995558261871,0.0039820000529289246,0.00011299550533294678,97.24064400741602,2.7593559925839806,crash
2023-08-06,0.07568199932575226,0.0762920007109642,0.07419999688863754,0.07426600158214569,311182997,0.00209200382232666,0.002025999128818512,6.60046935081482e-05,96.84490569263205,3.1550943073679414,crash
2023-08-15,0.07472400367259979,0.0748089998960495,0.07051199674606323,0.07086300104856491,400240141,0.004297003149986267,0.003945998847484589,0.00035100430250167847,91.83141621614124,8.168583783858763,crash
2023-08-16,0.0708639994263649,0.07111600041389465,0.06680700182914734,0.0671830028295517,409310897,0.0043089985847473145,0.0039329975843429565,0.0003760010004043579,91.27405142959898,8.725948570401007,crash
2023-09-21,0.06262899935245514,0.06330700218677521,0.06128200143575668,0.06134599819779396,518556615,0.002025000751018524,0.001961003988981247,6.399676203727722e-05,96.8396672443164,3.160332755683595,crash
2023-09-24,0.061507001519203186,0.06174299865961075,0.06070199981331825,0.060743000358343124,115250326,0.0010409988462924957,0.000999998301267624,4.1000545024871826e-05,96.06142262588526,3.9385773741147503,crash
2023-10-27,0.07187200337648392,0.07217899709939957,0.06762400269508362,0.06788100302219391,468362462,0.0045549944043159485,0.004297994077205658,0.00025700032711029053,94.35783440553126,5.642165594468734,crash
2023-11-18,0.08632700145244598,0.08639399707317352,0.07982899993658066,0.08038300275802612,1340580447,0.006564997136592865,0.0060109943151474,0.0005540028214454651,91.56126331940817,8.438736680591825,crash
2023-11-20,0.08057499676942825,0.08203999698162079,0.07781600207090378,0.07787899672985077,668234221,0.0042239949107170105,0.0041610002517700195,6.299465894699097e-05,98.50864737580146,1.4913526241985413,crash
2023-11-21,0.07787899672985077,0.07869800180196762,0.07149200141429901,0.07211899757385254,860811107,0.00720600038766861,0.006579004228115082,0.0006269961595535278,91.2989713319127,8.701028668087302,crash
2023-12-06,0.09424799680709839,0.10543199628591537,0.09377399832010269,0.09486400336027145,2606846041,0.011657997965812683,0.010567992925643921,0.0010900050401687622,90.65015242441092,9.349847575589086,crash
2023-12-09,0.10149600356817245,0.10461500287055969,0.09804099798202515,0.0985419973731041,1122491938,0.006574004888534546,0.006073005497455597,0.000500999391078949,92.37908398953701,7.620916010462992,crash
2023-12-15,0.09826900064945221,0.09861099720001221,0.0929730013012886,0.0930040031671524,614056351,0.005637995898723602,0.005606994032859802,3.100186586380005e-05,99.45012613665047,0.5498738633495392,crash
2023-12-17,0.09706199914216995,0.09758500009775162,0.09277500212192535,0.09309700131416321,482463968,0.004809997975826263,0.004487998783588409,0.000321999192237854,93.30562728183807,6.6943727181619215,crash
2024-01-03,0.09120500087738037,0.09209299832582474,0.08101800084114075,0.08204200118780136,1026941029,0.01107499748468399,0.010050997138023376,0.001024000346660614,90.75394510854977,9.24605489145023,crash
2024-01-14,0.0809210017323494,0.08382400125265121,0.07985100150108337,0.07997799664735794,461353847,0.003972999751567841,0.003846004605293274,0.00012699514627456665,96.80354507385883,3.196454926141169,crash
2024-01-21,0.08786799758672714,0.08999200165271759,0.08484300225973129,0.08527299761772156,948730356,0.005148999392986298,0.004719004034996033,0.0004299953579902649,91.64895302617471,8.351046973825293,crash
2024-01-22,0.08529199659824371,0.08541599661111832,0.08019500225782394,0.08034099638462067,673330908,0.0052209943532943726,0.00507500022649765,0.0001459941267967224,97.20371031038172,2.796289689618266,crash
2024-01-30,0.08129999786615372,0.08212900161743164,0.0795930027961731,0.07972300052642822,333456483,0.002535998821258545,0.002406001091003418,0.00012999773025512695,94.87390415305427,5.126095846945731,crash
2024-02-03,0.07923399657011032,0.07945500314235687,0.07861600071191788,0.07865100353956223,152907809,0.0008390024304389954,0.0008039996027946472,3.5002827644348145e-05,95.82804216359261,4.171957836407392,crash
2024-02-04,0.07865799963474274,0.0798569992184639,0.07808399945497513,0.07823800295591354,183715849,0.0017729997634887695,0.001618996262550354,0.00015400350093841553,91.31395817925099,8.68604182074901,crash
2024-02-11,0.08144699782133102,0.08327899873256683,0.08099199831485748,0.0811930000782013,304303558,0.0022870004177093506,0.0020859986543655396,0.00020100176334381104,91.21111820586664,8.788881794133362,crash
2024-03-30,0.21342399716377258,0.21651600301265717,0.19784699380397797,0.19943399727344513,2403795719,0.0186690092086792,0.017082005739212036,0.001587003469467163,91.49926248507411,8.500737514925898,crash
2024-04-02,0.20557500422000885,0.20557700097560883,0.18046799302101135,0.1823039948940277,3855758084,0.025109007954597473,0.023273006081581116,0.0018360018730163574,92.68787569649805,7.312124303501941,crash
2024-04-28,0.1477160006761551,0.15095999836921692,0.1463010013103485,0.146698996424675,638063324,0.004658997058868408,0.004261001944541931,0.00039799511432647705,91.45749376319324,8.542506236806755,crash
